__typename,id,us_item_id,name,catalog_product_type,thumbnail_url,item_type,category_path_id,buy_now_eligible,class_type,average_rating,number_of_reviews,seller_name,url,price,is_preowned,availability_status_display_value,availability_status,image_url,is_out_of_stock,sales_unit,modular_stack_key,short_description,brand,average_weight,weight_increment,additional_offer_count,availability_in_nearbyStore
Product,2BT3FULAS6T5,5076156205,"Restored 2022 Apple MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 8GB RAM, 512GB SSD Storage, 8GPU - Space Gray (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/56316e1f-cd9e-4f32-a013-e99650a4ae2f.dd95e4e9eba3ba65e7295868675ce227.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,3.0,2.0,LTechMart,https://walmart.com/ip/Restored-2022-Apple-MacBook-Air-Laptop-with-M2-chip-13-6-inch-Liquid-Retina-Display-8GB-RAM-512GB-SSD-Storage-8GPU-Space-Gray-Refurbished/5076156205?conditionGroupCode=2&classType=REGULAR,579.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/56316e1f-cd9e-4f32-a013-e99650a4ae2f.dd95e4e9eba3ba65e7295868675ce227.jpeg,False,EACH,f52662b6-fb11-4e40-b4c4-2e89293f52d8,"<li>SUPERCHARGED BY M2: The 13.6-inch MacBook Air laptop is a portable powerhouse. Get more done faster with a next-generation 8-core CPU, up to 10-core GPU and up to 24GB of unified memory.</li>",,,1,,False
Product,6IKXJ0FO6LAF,788216791,"Apple MacBook Air Laptop Core i3 1.1GHz 8GB RAM 256GB SSD 13"" Space Gray MWTJ2LL/A (2020)",Laptop Computers,https://i5.walmartimages.com/asr/66a2f519-e27d-4572-be10-c1cbf76c226b.e5cdb7ea1f5b0244dbdb406738076f8a.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,4.2,5.0,Reliance,https://walmart.com/ip/Restored-Apple-MacBook-Air-Laptop-Core-i3-1-1GHz-8GB-RAM-256GB-SSD-13-Space-Gray-MWTJ2LL-A-2020-Refurbished/788216791?conditionGroupCode=2&classType=REGULAR,339.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/66a2f519-e27d-4572-be10-c1cbf76c226b.e5cdb7ea1f5b0244dbdb406738076f8a.jpeg,False,EACH,f52662b6-fb11-4e40-b4c4-2e89293f52d8,"<li>Refurbished Apple A Grade Macbook Air (2020, Space Gray)</li><li>13.3-inch Retina 2560x1600 Display</li><li>1.1Ghz Dual Core i3</li><li>256GB SSD 8GB Memory</li><li>Intel Iris Plus 645 graphics</li>",,,1,4.0,False
Product,10RQ5KR4GICP,901522427,"Restored Apple MacBook Pro Laptop, 13"" Retina Display with Touch Bar, Intel Core i5, 16GB RAM, 512GB SSD, Mac OSx Catalina, Space Gray, MLH12LL/A (Refurbished)",Laptop Computers,https://i5.walmartimages.com/seo/Restored-Apple-MacBook-Pro-Laptop-13-Retina-Display-Touch-Bar-Intel-Core-i5-16GB-RAM-512GB-SSD-Mac-OSx-Catalina-Space-Gray-MLH12LL-A-Refurbished_8d770d2d-c4b7-4883-9daa-677661f07fcb.707fc395e032c29b06d02561d220156a.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,3.4,16.0,JVCOM,https://walmart.com/ip/Restored-Apple-MacBook-Pro-Laptop-13-Retina-Display-Touch-Bar-Intel-Core-i5-16GB-RAM-512GB-SSD-Mac-OSx-Catalina-Space-Gray-MLH12LL-A-Refurbished/901522427?conditionGroupCode=2&classType=REGULAR,399.99,True,In stock,IN_STOCK,https://i5.walmartimages.com/seo/Restored-Apple-MacBook-Pro-Laptop-13-Retina-Display-Touch-Bar-Intel-Core-i5-16GB-RAM-512GB-SSD-Mac-OSx-Catalina-Space-Gray-MLH12LL-A-Refurbished_8d770d2d-c4b7-4883-9daa-677661f07fcb.707fc395e032c29b06d02561d220156a.jpeg,False,EACH,f52662b6-fb11-4e40-b4c4-2e89293f52d8,<li>16 GB main memory</li><li>512 GB SSD flash storage drive</li><li>Battery provides estimated 7 hours of runtime</li><li>This model was introduced October 2016 and discontinued June 2017</li>,,,1,1.0,False
Product,28ZMF4YU7KYU,1685716543,"Restored Apple MacBook Pro Laptop Core i9 2.3GHz 16GB RAM 1TB SSD 16"" MVVK2LL/A (2019) (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/221f30ab-8822-44fe-97e7-6682cdd61725.2cd973e0c43d88b47aee7a4377d6ecd2.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,4.2,10.0,Reliance,https://walmart.com/ip/Restored-Apple-MacBook-Pro-Laptop-Core-i9-2-3GHz-16GB-RAM-1TB-SSD-16-MVVK2LL-A-2019-Refurbished/1685716543?conditionGroupCode=2&classType=REGULAR,498.88,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/221f30ab-8822-44fe-97e7-6682cdd61725.2cd973e0c43d88b47aee7a4377d6ecd2.jpeg,False,EACH,f52662b6-fb11-4e40-b4c4-2e89293f52d8,"This MacBook Pro has been professionally restored to working order by an approved vendor. It has been inspected, cleaned, and repaired to meet manufacturer specifications. It is in very good cosmetic",,,1,,False
Product,2GKRBWVO4YRH,5575414869,"Restored Apple 16"" MacBook Pro Touch Bar 2.3 GHz Intel Core i9 8-Core 16GB RAM 1TB SSD - Space Gray (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/588706a3-aa0d-4cb8-98a8-0a060f35d1d5.f39141492b53b9e35eba96dd8456d5a7.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,3.9,16.0,Gadget Replay,https://walmart.com/ip/Restored-Apple-16-MacBook-Pro-Touch-Bar-2-3-GHz-Intel-Core-i9-8-Core-16GB-RAM-1TB-SSD-Space-Gray-Refurbished/5575414869?conditionGroupCode=2&classType=REGULAR,524.95,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/588706a3-aa0d-4cb8-98a8-0a060f35d1d5.f39141492b53b9e35eba96dd8456d5a7.jpeg,False,EACH,f52662b6-fb11-4e40-b4c4-2e89293f52d8,"2.3 GHz Intel Core i9 8-Core (9th Gen)
16GB of 2666 MHz DDR4 RAM | 1TB SSD
16"" 3072 x 1920 Retina Display
AMD Radeon Pro 5500M GPU (4GB GDDR6)
P3 Color Gamut | True Tone Technology
Wi-Fi 5 (802.11ac)",,,1,,False
Product,11NN1W7CZKIF,5353872818,"Restored Apple MacBook Pro 13 (2020), Space Gray, 13.3"" Retina Display, M1 Processor, 16GB, 512GB SSD - Space Gray - Model # A2338 (Refurbished)",Laptop Computers,https://i5.walmartimages.com/seo/Restored-Apple-MacBook-Pro-13-2020-Space-Gray-13-3-Retina-Display-M1-Processor-16GB-512GB-SSD-Space-Gray-Model-A2338-Refurbished_76c9e221-10e0-48b5-9fa8-5865d6a20209.43433a861d3d22e704906b5f26be981f.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,,,JVCOM,https://walmart.com/ip/Restored-Apple-MacBook-Pro-13-2020-Space-Gray-13-3-Retina-Display-M1-Processor-16GB-512GB-SSD-Space-Gray-Model-A2338-Refurbished/5353872818?conditionGroupCode=2&classType=REGULAR,543.99,True,In stock,IN_STOCK,https://i5.walmartimages.com/seo/Restored-Apple-MacBook-Pro-13-2020-Space-Gray-13-3-Retina-Display-M1-Processor-16GB-512GB-SSD-Space-Gray-Model-A2338-Refurbished_76c9e221-10e0-48b5-9fa8-5865d6a20209.43433a861d3d22e704906b5f26be981f.jpeg,False,EACH,f52662b6-fb11-4e40-b4c4-2e89293f52d8,"<li>Apple M1 Processor (3.20GHz, 8 cores)</li><li>16GB RAM</li><li>512GB M.2 PCIe NVMe SSD</li><li>13"" (2560 x 1600) Retina Display</li><li>2 x Thunderbolt 3/USB 4 ports (USB-C connector)</li>",,,1,2.0,False
Product,2IDO65Y1ZGQ2,17823750401,Apple MacBook Air Laptop Apple M1 8-Core CPU 7-Core GPU 8GB RAM 256GB SSD 13 Space Gray MGN63LL/A (2020),Laptop Computers,https://i5.walmartimages.com/asr/ab1c6aca-f7b4-4c54-92ff-5f447ac6dfb3.0d77da3ca6dccf806e411392c31fca99.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,,,Powered By Tek,https://walmart.com/ip/Apple-MacBook-Air-Laptop-Apple-M1-8-Core-CPU-7-Core-GPU-8GB-RAM-256GB-SSD-13-Space-Gray-MGN63LL-A-2020/17823750401?conditionGroupCode=2&classType=REGULAR,404.49,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/ab1c6aca-f7b4-4c54-92ff-5f447ac6dfb3.0d77da3ca6dccf806e411392c31fca99.jpeg,False,EACH,5b0c9195-f330-4dfd-b569-d118fcddfb52,Pre-Owned Apple MacBook Air Laptop Apple M1 8-Core CPU 7-Core GPU 8GB RAM 256GB SSD 13 Space Gray MGN63LL/A (2020),,,1,1.0,False
Product,2IE6I54X5Y2S,17978171700,Restored Apple Macbook Pro 2021 Space Gray M1 Pro 16GB 14 1TB SSD (Refurbished),Laptop Computers,https://i5.walmartimages.com/asr/6374b4a4-df5d-4e83-9bb4-ea8fce7f8d60.690b17ecf51652aa8e8423cb964ebd35.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,,,Premier Choice Tech,https://walmart.com/ip/Apple-Macbook-Pro-2021-Space-Gray-M1-Pro-16GB-14-1TB-SSD/17978171700?conditionGroupCode=2&classType=REGULAR,747.84,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/6374b4a4-df5d-4e83-9bb4-ea8fce7f8d60.690b17ecf51652aa8e8423cb964ebd35.jpeg,False,EACH,5b0c9195-f330-4dfd-b569-d118fcddfb52,"<li>Apple M1 Pro Chip 8-core CPU and 14-core GPU deliver powerful, energy-efficient performance for creative and professional tasks.</li><li>14.2"" Liquid Retina XDR Display Enjoy stunning visuals with</li>",,,1,,False
Product,2LVFDBNERUFS,778575691,"Restored New Apple MacBook Pro with Apple M1 Chip (13-inch, 8GB RAM, 512GB SSD Storage) - Space Gray (Latest Model)",Laptop Computers,https://i5.walmartimages.com/seo/New-Apple-MacBook-Pro-with-Apple-M1-Chip-13-inch-8GB-RAM-512GB-SSD-Storage-Space-Gray-Latest-Model_0f738da9-5c46-475c-8b15-0842c0ff7161.4e48590b66f2acdab48419cec4b02bdb.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,,,Reliance,https://walmart.com/ip/New-Apple-MacBook-Pro-with-Apple-M1-Chip-13-inch-8GB-RAM-512GB-SSD-Storage-Space-Gray-Latest-Model/778575691?conditionGroupCode=2&classType=REGULAR,539.87,False,In stock,IN_STOCK,https://i5.walmartimages.com/seo/New-Apple-MacBook-Pro-with-Apple-M1-Chip-13-inch-8GB-RAM-512GB-SSD-Storage-Space-Gray-Latest-Model_0f738da9-5c46-475c-8b15-0842c0ff7161.4e48590b66f2acdab48419cec4b02bdb.jpeg,False,EACH,5b0c9195-f330-4dfd-b569-d118fcddfb52,"Apple-designed M1 chip for a giant leap in CPU, GPU, and machine learning performance | Get more done with up to 20 hours of battery life, the longest ever in a Mac | 8-core CPU delivers up to 2.8x",,,1,1.0,False
Product,33CVJWEY1MSJ,108637498,"Restored Apple MacBook Air (2017 MODEL) Intel Core i5-5350U-1.8GHZ, 8GB RAM, 128GB SSD - A1466/ MQD32LL/A (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/fd294e5c-23fe-404c-98f1-8538a851bac6.0c4eea5596bd4e79bcfaa2d2a708edee.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,3.6,5.0,Reliance,https://walmart.com/ip/Restored-Apple-MacBook-Air-2017-MODEL-Intel-Core-i5-5350U-1-8GHZ-8GB-RAM-128GB-SSD-A1466-MQD32LL-A-Refurbished/108637498?conditionGroupCode=2&classType=REGULAR,179.87,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/fd294e5c-23fe-404c-98f1-8538a851bac6.0c4eea5596bd4e79bcfaa2d2a708edee.jpeg,False,EACH,5b0c9195-f330-4dfd-b569-d118fcddfb52,<li>Mac OS X v10.15 Catalina</li><li>Intel Core i5-5350U CPU @ 1.80GHz processor</li><li>13.3-inch LED-backlit glossy widescreen 1440 x 900 pixels</li><li>8GB LPDDR3 SDRAM</li><li>128GB SSD</li>,,,1,4.0,False
Product,2EFPG48FSOSK,15165469947,"Apple 16"" MacBook Pro, 2019 Intel Core i9 2.3GHz 32GB RAM 1TB SSD Mac OS, Space Gray",Laptop Computers,https://i5.walmartimages.com/asr/deaa51fd-ffb2-437e-8b1f-15a13ed429a3.fd4f7ebf365b624b0de92bd91fc3778e.avif,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,5.0,2.0,JVCOM,https://walmart.com/ip/Restored-Apple-16-MacBook-Pro-2019-Intel-Core-i9-2-3GHz-32GB-RAM-1TB-SSD-Mac-OS-Space-Gray-Refurbished/15165469947?conditionGroupCode=2&classType=REGULAR,599.99,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/deaa51fd-ffb2-437e-8b1f-15a13ed429a3.fd4f7ebf365b624b0de92bd91fc3778e.avif,False,EACH,5b0c9195-f330-4dfd-b569-d118fcddfb52,"<li>Processor: 2.3GHz 8core Intel Core i9, Turbo Boost up to 4.8GHz, with 16MB shared L3 cache - AMD Radeon Pro 5500M (4GB GDDR6)</li><li>Retina 16inch (diagonal) LEDbacklit IPS display; 3072by1920</li>",,,1,,False
Product,60Q94JKOFC05,972304429,Restored MacBook Air 13.3-inch (June 2017) - Core i5 - 8GB - SSD 128 GB MQD32LLA (Refurbished),Laptop Computers,https://i5.walmartimages.com/asr/f19f4a24-05db-46d2-b0bd-5dfd8f9780fd.7f2fecdfb3e6f0b79843fae12ff9ad25.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,4.0,6.0,Reliance,https://walmart.com/ip/Restored-MacBook-Air-13-3-inch-June-2017-Core-i5-8GB-SSD-128-GB-MQD32LLA-Refurbished/972304429?conditionGroupCode=2&classType=REGULAR,179.87,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/f19f4a24-05db-46d2-b0bd-5dfd8f9780fd.7f2fecdfb3e6f0b79843fae12ff9ad25.jpeg,False,EACH,5b0c9195-f330-4dfd-b569-d118fcddfb52,"<li>DISPLAY: 13.3"" color widescreen TFT LED-backlit active-matrix ""glossy"" display with a 1440 by 900 native resolution</li><li>PROCESSOR: Intel Core i5 (I5-5350U) Dual-Core 1.8 GHz // GPU: HD</li>",,,1,4.0,False
Product,5TH546HA6HLV,443921903,"13-inch MacBook Pro with Touch Bar: 2.3GHz quad-core 8th-generation IntelCorei5 processor, 512GB - Space Gray",Laptop Computers,https://i5.walmartimages.com/seo/Restored-Apple-13-3-inch-MacBook-Pro-Laptop-with-Touch-Bar-2018-Intel-Core-i5-2-3GHz-8GB-RAM-512GB-SSD-Space-Gray-MR9R2LL-A-Refurbished_c41dc6a8-3f77-41b8-b751-49c0d5910047.76389c8b95f84a0043cb81b7955cddc7.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,,,Reebelo,https://walmart.com/ip/13-inch-MacBook-Pro-with-Touch-Bar-2-3GHz-quad-core-8th-generation-Intel-Core-i5-processor-512GB-Space-Gray/443921903?conditionGroupCode=2&classType=REGULAR,309.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/seo/Restored-Apple-13-3-inch-MacBook-Pro-Laptop-with-Touch-Bar-2018-Intel-Core-i5-2-3GHz-8GB-RAM-512GB-SSD-Space-Gray-MR9R2LL-A-Refurbished_c41dc6a8-3f77-41b8-b751-49c0d5910047.76389c8b95f84a0043cb81b7955cddc7.jpeg,False,EACH,5b0c9195-f330-4dfd-b569-d118fcddfb52,"Apple MacBook Pro 13-in w Touch Bar 2.3GHz Intel Core i5, 512GB - Space Gray MR9R2LL/A 2018",,,1,1.0,False
Product,3Q5SRIF5EHE9,961793396,"Restored Apple MacBook Pro 13.3"" 2017 128GB MPXR2LL/A - Silver (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/e50c35e2-0c12-44de-8ff4-609b664fd0f5.9bd41192325e5bd64f0bdf448176ee7b.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,2.6,10.0,Reliance,https://walmart.com/ip/Restored-Apple-MacBook-Pro-13-3-2017-128GB-MPXR2LL-A-Silver-Refurbished/961793396?conditionGroupCode=2&classType=REGULAR,208.88,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/e50c35e2-0c12-44de-8ff4-609b664fd0f5.9bd41192325e5bd64f0bdf448176ee7b.jpeg,False,EACH,5b0c9195-f330-4dfd-b569-d118fcddfb52,Apple Macbook Pro 13 Inch 128GB (2017) Silver Manufacturer Refurbished 5PXR2LL/A,,,1,2.0,False
Product,3V74HTJQZWC0,200341930,"Restored Apple MacBook Pro with Apple M1 Chip (13-inch, 8GB RAM, 256GB SSD Storage) - Space Gray (Latest Model) (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/c2701f8e-a0a5-40f3-a3dd-391c99379797.3cbba4d9b22b08e6f1ca7ef2f7fbd223.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,4.0,1.0,RevitaTech,https://walmart.com/ip/New-Apple-MacBook-Pro-with-Apple-M1-Chip-13-inch-8GB-RAM-256GB-SSD-Storage-Space-Gray-Latest-Model/200341930?conditionGroupCode=2&classType=REGULAR,479.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/c2701f8e-a0a5-40f3-a3dd-391c99379797.3cbba4d9b22b08e6f1ca7ef2f7fbd223.jpeg,False,EACH,5b0c9195-f330-4dfd-b569-d118fcddfb52,"Apple-designed M1 chip for a giant leap in CPU, GPU, and machine learning performance | Get more done with up to 20 hours of battery life, the longest ever in a Mac | 8-core CPU delivers up to 2.8x",,,1,1.0,False
Product,4FHH2OSX8CV6,871321826,"Apple Macbook Pro 13.3-inch (Space Gray, TB) 3.2Ghz 8-Core M1 (2020) Laptop 512GB HD & 16GB RAM-Mac OS",Laptop Computers,https://i5.walmartimages.com/seo/Apple-Macbook-Pro-13-3-inch-Space-Gray-TB-3-2Ghz-8-Core-M1-2020-Laptop-512GB-HD-16GB-RAM-Mac-OS-Refurbished_dfdc25f6-f752-46cd-aa31-130ec42dc516.998b5f7fdab8fd1e6106a4ea411006d9.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,5.0,4.0,JVCOM,https://walmart.com/ip/Apple-Macbook-Pro-13-3-inch-Space-Gray-TB-3-2Ghz-8-Core-M1-2020-Laptop-512GB-HD-16GB-RAM-Mac-OS-Refurbished/871321826?conditionGroupCode=2&classType=REGULAR,599.99,True,In stock,IN_STOCK,https://i5.walmartimages.com/seo/Apple-Macbook-Pro-13-3-inch-Space-Gray-TB-3-2Ghz-8-Core-M1-2020-Laptop-512GB-HD-16GB-RAM-Mac-OS-Refurbished_dfdc25f6-f752-46cd-aa31-130ec42dc516.998b5f7fdab8fd1e6106a4ea411006d9.jpeg,False,EACH,5b0c9195-f330-4dfd-b569-d118fcddfb52,"<li>Refurbished Apple A Grade Macbook Pro (2020, Space Gray, Touch Bar)</li><li>13.3-inch Retina 2560x1600 Display</li><li>3.2Ghz 8-Core M1</li><li>512GB SSD 16GB Memory</li><li>Integrated Apple GPU</li>",,,1,,False
Product,4WG7DE0FV6KW,11540058036,"Restored Apple MacBook Air MJVE2LL/A 13-inch Laptop 1.6GHz Core i5,4GB RAM,128GB SSD",Laptop Computers,https://i5.walmartimages.com/seo/Restored-Apple-MacBook-Air-MJVE2LL-A-13-inch-Laptop-1-6GHz-Core-i5-4GB-RAM-128GB-SSD-Refurbished_2b0a0228-8bad-4b7d-9032-420fd63beedb.7ec3ad6f9297fe4680bd43ee77c039d2.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,1.0,1.0,Reliance,https://walmart.com/ip/Restored-Apple-MacBook-Air-MJVE2LL-A-13-inch-Laptop-1-6GHz-Core-i5-4GB-RAM-128GB-SSD-Refurbished/11540058036?conditionGroupCode=2&classType=REGULAR,199.0,False,In stock,IN_STOCK,https://i5.walmartimages.com/seo/Restored-Apple-MacBook-Air-MJVE2LL-A-13-inch-Laptop-1-6GHz-Core-i5-4GB-RAM-128GB-SSD-Refurbished_2b0a0228-8bad-4b7d-9032-420fd63beedb.7ec3ad6f9297fe4680bd43ee77c039d2.jpeg,False,EACH,5b0c9195-f330-4dfd-b569-d118fcddfb52,<li>Display</li><li>13.3-inch (diagonal) LED-backlit glossy widescreen display (1440 x 900 native resolution)</li></li><li>Processor</li><li>1.6GHz dual-core Intel Core i5 (Turbo Boost up to 2.7GHz)</li>,,,1,,False
Product,75RCK9O5B1LS,944653545,Restored Apple Macbook Air 13.3 (Silver) 1.8Ghz Dual Core i5 (2017) Laptop 128GB SSD 8GB RAM Mac OS (Refurbished),Laptop Computers,https://i5.walmartimages.com/asr/cccab6c7-f67a-4d15-b35f-c15add32b454.bd33aac5193862a166397242e38d0778.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,4.2,10.0,Reliance,https://walmart.com/ip/Restored-Apple-Macbook-Air-13-3-Silver-1-8Ghz-Dual-Core-i5-2017-Laptop-128GB-SSD-8GB-RAM-Mac-OS-New-Refurbished/944653545?conditionGroupCode=2&classType=REGULAR,194.37,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/cccab6c7-f67a-4d15-b35f-c15add32b454.bd33aac5193862a166397242e38d0778.jpeg,False,EACH,5b0c9195-f330-4dfd-b569-d118fcddfb52,<li>Mac OS X v10.15 Catalina</li><li>Intel Core i5-5350U CPU @ 1.80GHz processor</li><li>13.3-inch LED-backlit glossy widescreen 1440 x 900 pixels</li><li>8GB LPDDR3 SDRAM</li><li>128GB SSD</li>,,,1,3.0,False
Product,58GC7DWMZHAG,994680706,"Restored 15"" Apple MacBook Pro Retina 2.2GHz Quad Core i7 16GB Memory / 512GB SSD (Turbo Boost to 3.4GHz)",Laptop Computers,https://i5.walmartimages.com/seo/Restored-15-Apple-MacBook-Pro-Retina-2-2GHz-Quad-Core-i7-16GB-Memory-512GB-SSD-Turbo-Boost-to-3-4GHz-Refurbished_97ca5f05-6dcf-40c4-97b6-22908cb5214d.1032bb5af324f65a1b895dd0499203e1.jpeg,,0:3944:1089430:3951:8945805:6996875,True,REGULAR,3.0,4.0,Reebelo,https://walmart.com/ip/Restored-15-Apple-MacBook-Pro-Retina-2-2GHz-Quad-Core-i7-16GB-Memory-512GB-SSD-Turbo-Boost-to-3-4GHz-Refurbished/994680706?conditionGroupCode=2&classType=REGULAR,284.99,False,In stock,IN_STOCK,https://i5.walmartimages.com/seo/Restored-15-Apple-MacBook-Pro-Retina-2-2GHz-Quad-Core-i7-16GB-Memory-512GB-SSD-Turbo-Boost-to-3-4GHz-Refurbished_97ca5f05-6dcf-40c4-97b6-22908cb5214d.1032bb5af324f65a1b895dd0499203e1.jpeg,False,EACH,5b0c9195-f330-4dfd-b569-d118fcddfb52,"We aim to show you accurate product information.Manufacturers, suppliers and others provide what you see here, and we have not verified it.See our disclaimer",,,1,1.0,False
Product,18FQ608WP3IU,12282270086,Restored Apple MacBook Air MWTJ2LL/A - 13.3 Intel Core i3 8GB RAM 128GB Storage,Laptop Computers,https://i5.walmartimages.com/seo/Restored-Apple-MacBook-Air-MWTJ2LL-A-13-3-Intel-Core-i3-8GB-RAM-128GB-Storage-Silver-Refurbished_ee9b0cdb-b8fd-44d9-aa29-fd0f0d35579d.8dde51582000529112994ecc112cc617.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,,,Reliance,https://walmart.com/ip/Restored-Apple-MacBook-Air-MWTJ2LL-A-13-3-Intel-Core-i3-8GB-RAM-128GB-Storage-Silver-Refurbished/12282270086?conditionGroupCode=2&classType=REGULAR,299.0,False,In stock,IN_STOCK,https://i5.walmartimages.com/seo/Restored-Apple-MacBook-Air-MWTJ2LL-A-13-3-Intel-Core-i3-8GB-RAM-128GB-Storage-Silver-Refurbished_ee9b0cdb-b8fd-44d9-aa29-fd0f0d35579d.8dde51582000529112994ecc112cc617.jpeg,False,EACH,5b0c9195-f330-4dfd-b569-d118fcddfb52,"<li>Display: LED-backlit 13.3 inches | Display Resolution: 2560 x 1600 pixels | 227 ppi density
Processor: Intel Core i3-1000NG4 Dual-Core, 1.1 GHz | GPU: Intel Iris Plus graphics</li><li>RAM: 8GB</li>",,,1,1.0,False
Product,56Z5TBVTJN5D,646900130,"Restored Restored Apple MacBook Air MGN63LL/A 13.3"" 8GB 256GB SSD Apple M1 3.2GHz macOS,&nbsp;Space Grey (Refurbished)",Laptop Computers,https://i5.walmartimages.com/seo/Restored-Apple-MacBook-Air-MGN63LL-A-13-3-8GB-256GB-SSD-Apple-M1-3-2GHz-macOS-nbsp-Space-Grey-Refurbished_184e94da-2d8e-494f-847d-3a350616e60d.1de8434962137433863804550db4846e.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,5.0,1.0,The Main Main Guy,https://walmart.com/ip/Restored-Apple-MacBook-Air-MGN63LL-A-13-3-8GB-256GB-SSD-Apple-M1-3-2GHz-macOS-nbsp-Space-Grey-Refurbished/646900130?conditionGroupCode=2&classType=REGULAR,359.99,False,In stock,IN_STOCK,https://i5.walmartimages.com/seo/Restored-Apple-MacBook-Air-MGN63LL-A-13-3-8GB-256GB-SSD-Apple-M1-3-2GHz-macOS-nbsp-Space-Grey-Refurbished_184e94da-2d8e-494f-847d-3a350616e60d.1de8434962137433863804550db4846e.jpeg,False,EACH,5b0c9195-f330-4dfd-b569-d118fcddfb52,"<li>This Certified Refurbished product is tested and certified to look and work like new. The refurbishing process includes functionality testing, basic cleaning, inspection, and repackaging. The</li>",,,1,5.0,False
Product,1T7YAAPE8RLD,767944528,"Restored Apple 11.6"" MacBook Air 1.4GHz Intel Core i5 Dual-Core 4GB RAM 128GB SSD Silver 2014 (Refurbished)",Laptop Computers,https://i5.walmartimages.com/asr/2b528ff1-5351-45f9-a3ba-c6a9f984cee0.05328a22ccb4efd1021de14e53d3492a.jpeg,,0:3944:1089430:3951:8945805:4302526,True,REGULAR,3.8,32.0,RevitaTech,https://walmart.com/ip/Restored-Apple-MacBook-Air-Laptop-11-6-Intel-Core-i5-4250U-4GB-RAM-128GB-SSD-Mac-OS-X-v10-12-Sierra-Silver-MD711LL-B-Refurbished/767944528?conditionGroupCode=2&classType=REGULAR,149.0,True,In stock,IN_STOCK,https://i5.walmartimages.com/asr/2b528ff1-5351-45f9-a3ba-c6a9f984cee0.05328a22ccb4efd1021de14e53d3492a.jpeg,False,EACH,5b0c9195-f330-4dfd-b569-d118fcddfb52,Refurbished Apple A Grade MacBook Air 11.6-inch Laptop 1.4GHz Dual Core i5 MD711LL/B 128 GB HD 4 GB Memory 1366 x 768 Display Mac OS X v10.12 Sierra Power Adapter,,,1,,False
